"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"1","1237655349967847936",245.141528755159,45.4228673049795,21.75415,21.02063,20.32538,20.05871,19.76804,0.33471577487335
"2","1237655474502762752",245.06515905998,45.363978313478,20.70363,18.73659,18.04585,17.81975,17.74183,0.862535145475516
"3","1237665355624546816",245.365190668036,45.6108252176844,22.37137,20.44981,19.74155,19.56117,19.49623,0.376186179978724
"4","1237655474502763008",245.063556741085,45.3863500704176,22.12906,20.32693,19.60227,19.30794,19.24829,0.491407192288718
"5","1237655349967847936",245.09058022463,45.4850127522182,21.5576,20.79172,20.10845,19.8773,19.67434,0.422807269996105
"6","1237665355624481280",245.317323447641,45.4571048539188,22.87043,20.71318,19.90134,19.69855,19.64868,0.245087069218791
"7","1237665355624481024",245.307228353781,45.4970115391989,21.81241,20.48443,19.74116,19.42517,19.28095,0.551416528038124
"8","1237655349967782656",245.14442589566,45.610504907194,22.71161,20.73796,19.99538,19.69041,19.54107,0.290784288595993
"9","1237665355624546304",245.223210600776,45.6252726565232,21.81144,19.94587,19.18098,18.87698,18.75834,0.676628553529371
"10","1237655349967782144",245.033971467344,45.6755502162264,20.55523,18.90352,18.20261,17.97841,17.86152,0.869416188688675
"11","1237665355624415232",245.15048061133,45.3942408864852,21.03168,19.09736,18.36632,18.08825,17.98308,0.850608384800606
"12","1237665355624415232",245.310770571966,45.3868022376045,22.93116,21.1094,20.42272,20.18941,20.02539,0.206782414725048
"13","1237665355624546560",245.285364989186,45.6464015087637,19.97346,18.17124,17.52424,17.30479,17.18605,0.857400358262328
"14","1237665355624481024",245.374956709044,45.464583477099,21.47688,19.90971,19.17496,18.86278,18.58669,0.797105023580982
"15","1237665355624415232",245.192811568397,45.4349262696131,19.4516,17.51824,16.79273,16.54547,16.42233,0.917839461385667
"16","1237665355624415232",245.15142980266,45.3665098277209,20.53732,18.70548,17.96083,17.69542,17.53684,0.841171613654461
"17","1237655349967782144",245.096845382031,45.5295418211825,20.46048,18.5767,17.83321,17.53821,17.41275,0.823531812104128
"18","1237655349967782144",245.103008141361,45.5489523978561,19.00792,17.23895,16.5786,16.35312,16.24877,0.953480372949876
"19","1237655349967782144",245.04585152265,45.6569825520033,20.4184,18.90187,18.22754,17.91583,17.68228,0.863897361620473
"20","1237665355624546816",245.233131611472,45.6272504165537,23.65045,20.89031,20.07864,19.87692,19.63145,0.178656672373063
"21","1237665355624481024",245.286145126734,45.5671613627921,21.52497,19.52516,18.7628,18.51172,18.44093,0.769623691895593
"22","1237665355624481024",245.25623005542,45.5163953250822,20.79424,19.1978,18.50158,18.25227,18.09768,0.877931281449074
"23","1237665355624415232",245.23205824511,45.4483826372338,19.8294,17.75921,16.9483,16.6549,16.48388,0.829935421961005
"24","1237665355624481024",245.381214215872,45.597693922188,20.95645,19.28961,18.56936,18.32657,18.18016,0.867039005366059
"25","1237655349967782144",245.021613931931,45.6736858972107,19.92875,18.15946,17.45714,17.20959,17.1065,0.836842751572056
"26","1237665355624415232",245.366737981793,45.4520090103504,20.83656,18.84111,18.06848,17.77825,17.60647,0.837361027738444
"27","1237665355624481024",245.411258917474,45.457944815513,22.61381,21.0425,20.31434,20.08909,19.63685,0.273576663081583
"28","1237665355624415744",245.398314603806,45.3677048460276,22.86175,20.81868,20.04867,19.74154,19.57761,0.259011099240568
"29","1237665355624415232",245.403552526051,45.3573809865433,20.73125,18.906,18.13998,17.86257,17.76556,0.845654705755209
"30","1237651250441617664",245.407081299593,45.6459253847618,21.74157,19.64388,18.92984,18.6284,18.477,0.73905974146693
"31","1237665355624546304",245.333842114029,45.6261771688315,19.33565,17.42346,16.62952,16.35727,16.18082,0.908797870990078
"32","1237655349967782144",245.024244084002,45.6530742256678,22.69604,20.52633,19.82227,19.54837,19.58351,0.293475842794895
"33","1237655128764514816",245.472829125861,45.5112024089376,23.35388,21.2131,20.45497,20.22811,20.00612,0.181873638035458
"34","1237655349967782144",245.054828389099,45.6671808797858,19.36694,17.47702,16.72813,16.48846,16.35548,0.922126609047284
"35","1237655474502762752",245.044932536052,45.3664420598089,19.925,17.9883,17.29359,17.02661,16.87134,0.8419747815037
"36","1237665355624481024",245.42458404041,45.504651362017,21.73223,19.84009,19.09928,18.80746,18.6662,0.717654982729087
